Date,Fixed Income Index,Infrastructure Index,Institutional Managers Index,Solactive Global SuperDividend REIT Index
23-01-2018,1683.70376,1615.913814,1856.655532,1502.318297
24-01-2018,1686.496005,1604.256536,1855.275851,1507.098401
25-01-2018,1690.289967,1620.838367,1852.638731,1499.391703
26-01-2018,1692.262593,1624.964876,1852.425236,1502.318297
29-01-2018,1678.723927,1593.075567,1841.014836,1479.881076
30-01-2018,1659.701181,1589.679782,1827.520474,1473.052356
31-01-2018,1663.847005,1604.180738,1815.931792,1465.248106
01-02-2018,1666.458861,1602.070156,1831.458706,1461.34598
02-02-2018,1642.341111,1568.020635,1800.568225,1430.128976
05-02-2018,1601.517796,1537.366672,1737.11993,1382.32794
06-02-2018,1630.10347,1548.502496,1764.449367,1398.911973
07-02-2018,1636.403043,1543.199418,1776.997595,1392.083253
08-02-2018,1612.632469,1495.676743,1763.21733,1370.52401
09-02-2018,1609.075278,1501.384268,1752.661077,1375.49922
12-02-2018,1619.993842,1525.81707,1773.646939,1385.839853
13-02-2018,1622.259887,1534.672713,1791.335592,1395.985379
14-02-2018,1630.423587,1526.177534,1788.959495,1390.132191
15-02-2018,1632.290111,1537.79025,1777.372607,1403.301864
16-02-2018,1634.92823,1535.272825,1793.175375,1420.373663
19-02-2018,1634.92823,1535.272825,1793.175375,1420.373663
20-02-2018,1626.414311,1522.649043,1774.801371,1392.571019
21-02-2018,1628.865011,1501.777978,1769.792355,1381.352408
22-02-2018,1629.045428,1462.585239,1770.993998,1382.32794
23-02-2018,1637.248598,1488.239454,1769.248365,1394.034316
26-02-2018,1641.364643,1493.05602,1770.766791,1399.887504
27-02-2018,1631.608589,1471.346872,1757.845462,1373.548158
28-02-2018,1625.440756,1444.323362,1738.115321,1361.841781
01-03-2018,1616.177014,1450.287113,1742.226714,1350.135405
02-03-2018,1616.870186,1447.807157,1747.257674,1350.135405
05-03-2018,1620.613366,1475.080126,1774.780989,1361.383281
06-03-2018,1624.284933,1462.708213,1778.728491,1370.21184
07-03-2018,1623.650575,1454.931888,1767.67256,1376.474752
08-03-2018,1630.243316,1461.062792,1781.854349,1376.474752
09-03-2018,1635.643306,1467.087241,1786.549501,1380.376877
12-03-2018,1637.527946,1481.383388,1796.548736,1393.224625
13-03-2018,1634.876866,1479.663436,1799.194924,1395.985379
14-03-2018,1632.616293,1473.579706,1789.109629,1394.62939
15-03-2018,1631.679514,1449.301952,1768.444025,1389.156659
16-03-2018,1631.219999,1465.14117,1783.901489,1397.936442
19-03-2018,1625.160526,1441.365029,1782.32161,1383.469311
20-03-2018,1622.914958,1431.064326,1779.164388,1385.7423
21-03-2018,1624.200465,1438.443694,1780.759676,1383.303471
22-03-2018,1611.360252,1424.931317,1820.807481,1381.352408
23-03-2018,1597.94404,1412.312909,1785.692297,1355.988593
26-03-2018,1610.274162,1421.881256,1797.064738,1370.289883
27-03-2018,1605.834401,1425.237734,1782.594135,1375.49922
28-03-2018,1608.042593,1429.598786,1784.784175,1395.009847
29-03-2018,1617.532255,1442.977855,1794.562285,1401.838567
30-03-2018,1617.532255,1442.977855,1794.562285,1401.838567
02-04-2018,1611.280448,1442.21656,1792.661949,1382.815705
03-04-2018,1615.058877,1448.166954,1799.404037,1400.863036
04-04-2018,1619.623288,1451.430014,1808.635899,1393.058785
05-04-2018,1626.296029,1464.656617,1822.619462,1397.936442
06-04-2018,1621.036442,1446.488321,1808.668927,1396.96091
09-04-2018,1620.663043,1445.429008,1811.398865,1390.132191
10-04-2018,1631.590747,1458.306544,1812.589057,1391.107722
11-04-2018,1631.548301,1464.703304,1810.69543,1394.522082
12-04-2018,1632.387059,1452.576967,1809.282356,1384.279002
13-04-2018,1628.747274,1458.35043,1804.074419,1381.352408
16-04-2018,1630.53897,1493.625474,1813.93598,1395.985379
17-04-2018,1631.130042,1503.959809,1824.070303,1404.765161
18-04-2018,1630.253084,1493.995425,1827.918111,1401.93612
19-04-2018,1631.797099,1484.19246,1818.375186,1391.010169
20-04-2018,1622.327849,1478.558789,1818.854126,1384.279002
23-04-2018,1617.599984,1491.741938,1810.345887,1382.32794
24-04-2018,1613.849092,1480.594743,1811.085868,1387.205597
25-04-2018,1608.216702,1483.673799,1806.253901,1386.230065
26-04-2018,1615.152405,1500.021357,1808.288199,1399.887504
27-04-2018,1620.199395,1508.779061,1820.518156,1413.544943
30-04-2018,1614.82662,1510.251189,1822.382632,1424.275788
01-05-2018,1612.501529,1512.155235,1816.947436,1417.447069
02-05-2018,1609.833016,1508.980376,1813.944734,1414.520475
03-05-2018,1605.759707,1502.087308,1811.093701,1417.447069
04-05-2018,1608.155685,1523.500525,1825.403326,1432.080039
07-05-2018,1607.318351,1536.318315,1843.148139,1443.786416
08-05-2018,1598.946043,1527.079191,1848.733724,1435.982165
09-05-2018,1598.283093,1532.242975,1847.695791,1442.810884
10-05-2018,1605.745185,1544.597537,1859.548156,1453.541729
11-05-2018,1616.008647,1547.532634,1867.829984,1454.946494
14-05-2018,1612.248314,1551.893429,1868.421704,1450.615135
15-05-2018,1602.6936,1541.060924,1870.709224,1437.933227
16-05-2018,1608.285839,1542.261141,1872.453182,1435.006633
17-05-2018,1601.979621,1542.35891,1879.863834,1433.055571
18-05-2018,1597.743857,1538.393886,1883.76843,1442.810884
21-05-2018,1602.160175,1552.625499,1884.113517,1454.517261
22-05-2018,1603.56851,1556.38802,1890.553557,1455.980558
23-05-2018,1607.513999,1568.369019,1894.724669,1465.735871
24-05-2018,1604.582669,1560.790316,1892.904788,1463.297043
25-05-2018,1602.878126,1561.19156,1894.83684,1466.223637
28-05-2018,1602.878126,1561.19156,1894.83684,1466.223637
29-05-2018,1596.951994,1563.478247,1889.450144,1470.125762
30-05-2018,1599.945716,1590.022764,1893.255216,1486.709795
31-05-2018,1599.503189,1595.98912,1891.365588,1475.978951
01-06-2018,1603.306072,1601.457416,1893.944222,1475.003419
04-06-2018,1607.22646,1600.825618,1902.093233,1484.758733
05-06-2018,1609.344866,1597.867378,1893.404517,1466.233392
06-06-2018,1609.445343,1576.652431,1903.397286,1466.126084
07-06-2018,1608.373555,1584.321939,1906.516907,1469.150231
08-06-2018,1605.08492,1575.767641,1911.45331,1471.589059
11-06-2018,1606.703512,1580.577161,1904.575142,1470.613528
12-06-2018,1612.255938,1592.93122,1894.121384,1473.052356
13-06-2018,1608.801046,1575.790379,1889.829087,1459.765619
14-06-2018,1610.328383,1588.680317,1903.333479,1469.637997
15-06-2018,1608.028571,1574.084142,1902.680366,1471.101294
18-06-2018,1603.542451,1588.40741,1904.363122,1474.027888
19-06-2018,1599.377084,1593.053393,1905.287789,1477.930013
20-06-2018,1600.809854,1602.90662,1907.62786,1485.734264
21-06-2018,1600.684712,1595.262513,1895.962967,1485.363562
22-06-2018,1610.3748,1609.747881,1892.477143,1492.562984
25-06-2018,1599.313151,1608.150642,1884.042715,1489.63639
26-06-2018,1599.707227,1618.003406,1888.052575,1487.685327
27-06-2018,1595.148853,1611.38104,1876.968528,1476.954482
28-06-2018,1592.008513,1609.581695,1875.488849,1490.465591
29-06-2018,1592.759272,1608.707071,1882.309991,1493.050749
02-07-2018,1589.298565,1610.326166,1893.805752,1487.685327
03-07-2018,1592.014134,1620.148786,1907.933244,1504.532753
04-07-2018,1592.014134,1620.148786,1907.933244,1504.532753
05-07-2018,1600.062361,1632.494374,1908.981387,1506.220423
06-07-2018,1609.557528,1645.81712,1910.740798,1516.951268
09-07-2018,1611.750069,1619.851295,1915.356296,1512.541866
10-07-2018,1615.512843,1626.677541,1914.114415,1512.073611
11-07-2018,1609.975616,1628.996892,1912.89272,1510.122548
12-07-2018,1616.445323,1639.659579,1906.292841,1507.195954
13-07-2018,1621.887381,1644.835741,1911.461112,1505.244891
16-07-2018,1619.996556,1649.937544,1913.096919,1500.367235
17-07-2018,1624.464526,1645.938392,1931.830391,1495.489578
18-07-2018,1623.173698,1652.446875,1959.471691,1492.309345
19-07-2018,1622.778703,1678.58307,1954.016984,1503.293829
20-07-2018,1624.780134,1653.45073,1951.591144,1504.26936
23-07-2018,1625.088222,1654.281841,1943.443829,1499.879469
24-07-2018,1625.120076,1650.546723,1949.721668,1492.562984
25-07-2018,1631.368395,1665.162485,1953.302747,1498.416172
26-07-2018,1629.83722,1675.766235,1954.885755,1499.879469
27-07-2018,1632.649112,1657.389136,1959.174267,1491.587452
30-07-2018,1632.444305,1666.320458,1963.133686,1502.318297
31-07-2018,1638.742948,1681.500157,1968.254382,1513.536908
01-08-2018,1635.303473,1688.632133,1968.323191,1509.342123
02-08-2018,1636.649025,1735.013118,1973.805744,1515.975736
03-08-2018,1632.078665,1730.788536,1982.996298,1508.171485
06-08-2018,1637.323628,1741.186975,1985.562196,1509.147017
07-08-2018,1642.152349,1738.957975,1989.011036,1503.762084
08-08-2018,1641.395121,1728.083447,1982.819551,1502.318297
09-08-2018,1641.47535,1733.647751,1980.753001,1506.220423
10-08-2018,1630.655045,1727.513594,1979.211802,1495.489578
13-08-2018,1620.862777,1715.1106,1980.731051,1494.982301
14-08-2018,1632.424998,1726.214188,1981.021529,1504.26936
15-08-2018,1624.535038,1714.929438,1974.383532,1510.122548
16-08-2018,1635.454267,1729.379941,1982.197223,1516.951268
17-08-2018,1639.246699,1745.144758,1980.625358,1530.608707
20-08-2018,1641.355157,1744.461776,1980.443584,1535.008353
21-08-2018,1639.49987,1729.138249,1989.218637,1539.388489
22-08-2018,1641.877415,1734.222199,1992.155178,1533.535301
23-08-2018,1637.816277,1733.201331,1985.598429,1528.169878
24-08-2018,1641.737556,1737.458021,1984.05577,1526.550496
27-08-2018,1639.922561,1732.953017,1988.805017,1529.633175
28-08-2018,1642.747944,1721.697466,1979.269813,1537.925192
29-08-2018,1643.367157,1716.189076,1991.1497,1543.77838
30-08-2018,1636.639196,1711.298447,1997.274729,1538.412958
31-08-2018,1637.217614,1700.396756,1992.703986,1534.501077
03-09-2018,1637.217614,1700.396756,1992.703986,1534.501077
04-09-2018,1630.057349,1703.17543,1992.146551,1525.243284
05-09-2018,1627.889719,1706.92709,1988.820121,1535.486364
06-09-2018,1623.470936,1704.065083,1981.5932,1526.218816
07-09-2018,1619.237706,1689.098043,1972.73858,1511.26392
10-09-2018,1623.182877,1701.748274,1973.802843,1513.049142
11-09-2018,1629.545689,1699.651806,1974.609143,1515.975736
12-09-2018,1633.092576,1705.624183,1976.818907,1509.147017
13-09-2018,1635.866222,1705.866342,1988.765755,1517.926799
14-09-2018,1636.343272,1705.485778,1985.358304,1512.073611
17-09-2018,1628.225935,1698.280612,1990.49829,1499.391703
18-09-2018,1625.091333,1698.62525,1995.66465,1493.050749
19-09-2018,1631.916252,1679.5219,1990.396561,1474.027888
20-09-2018,1641.257978,1684.86581,2001.850791,1482.456479
21-09-2018,1642.456898,1690.493774,2002.896525,1488.641348
24-09-2018,1640.776247,1675.959601,1999.065817,1476.954482
25-09-2018,1642.419607,1668.005831,1994.550812,1476.954482
26-09-2018,1643.004899,1655.801455,1993.015754,1464.272574
27-09-2018,1647.02495,1671.474587,1991.585288,1473.052356
28-09-2018,1646.832554,1688.978797,1983.627561,1482.80767
01-10-2018,1651.876006,1697.340215,1987.712612,1474.027888
02-10-2018,1654.843146,1697.156401,1985.494022,1469.150231
03-10-2018,1649.672088,1694.352447,1985.387796,1445.737478
04-10-2018,1627.502864,1692.361373,1967.82612,1425.25132
05-10-2018,1616.97867,1705.120133,1962.783799,1423.300257
08-10-2018,1614.565891,1714.790012,1936.943642,1440.859821
09-10-2018,1610.769498,1721.744551,1958.242506,1446.71301
10-10-2018,1584.823402,1702.510895,1932.80479,1429.153445
11-10-2018,1564.889848,1675.344899,1913.234396,1405.740692
12-10-2018,1583.159787,1675.322002,1911.926076,1395.497613
15-10-2018,1588.816298,1682.895801,1918.129602,1409.642818
16-10-2018,1605.295159,1709.558673,1928.366627,1426.226851
17-10-2018,1602.089638,1700.762717,1926.068171,1430.128976
18-10-2018,1593.037893,1696.238083,1917.333705,1421.83696
19-10-2018,1595.990885,1704.245953,1912.163291,1426.226851
22-10-2018,1590.501591,1699.466325,1901.12024,1418.4226
23-10-2018,1584.932303,1687.958957,1886.53517,1413.544943
24-10-2018,1564.888701,1688.691258,1867.417894,1421.349194
25-10-2018,1567.061973,1680.992356,1885.868416,1436.957696
26-10-2018,1553.120614,1657.241686,1875.867411,1412.569412
29-10-2018,1545.269025,1659.638772,1880.719777,1419.398132
30-10-2018,1542.946145,1650.070536,1888.164783,1432.080039
31-10-2018,1553.32766,1646.069577,1919.039821,1431.104508
01-11-2018,1569.357746,1656.878492,1941.465023,1432.080039
02-11-2018,1565.101838,1654.30977,1927.662851,1424.275788
05-11-2018,1567.801007,1670.320491,1945.208106,1429.153445
06-11-2018,1574.40287,1670.516359,1967.928023,1434.031102
07-11-2018,1593.396906,1690.678519,1967.98834,1451.590666
08-11-2018,1593.209539,1686.825248,1968.137304,1453.541729
09-11-2018,1588.032768,1695.967038,1973.238528,1457.443855
12-11-2018,1575.834573,1697.268133,1947.480814,1451.590666
13-11-2018,1569.270063,1682.733386,1947.586339,1451.590666
14-11-2018,1559.034396,1679.996376,1944.029728,1447.688541
15-11-2018,1560.404688,1676.144428,1936.547516,1438.420993
16-11-2018,1558.15715,1681.79245,1942.244512,1444.761947
19-11-2018,1552.522528,1678.465085,1948.382237,1441.835353
20-11-2018,1535.616343,1662.332569,1920.453666,1432.080039
21-11-2018,1536.776363,1668.583587,1934.041179,1435.982165
22-11-2018,1536.776363,1668.583587,1934.041179,1435.982165
23-11-2018,1535.259956,1658.290696,1943.330118,1437.933227
26-11-2018,1543.207438,1670.047566,1940.276543,1438.811206
27-11-2018,1541.050661,1670.367808,1937.636562,1442.810884
28-11-2018,1559.513273,1674.603164,1957.423942,1450.615135
29-11-2018,1561.080099,1675.265004,1952.051895,1454.517261
30-11-2018,1563.590818,1685.447321,1944.113608,1450.615135
03-12-2018,1577.746683,1702.086451,1960.417126,1462.321511
04-12-2018,1563.057921,1676.792893,1928.545187,1440.859821
05-12-2018,1563.057921,1676.792893,1928.545187,1440.859821
06-12-2018,1549.246077,1672.652905,1903.755758,1443.786416
07-12-2018,1543.09006,1676.333526,1901.719435,1441.835353
10-12-2018,1535.9739,1669.027511,1884.429919,1433.055571
11-12-2018,1528.521138,1660.425983,1882.53311,1441.835353
12-12-2018,1533.449552,1654.812146,1885.429883,1423.300257
13-12-2018,1534.252236,1680.957898,1868.229598,1435.006633
14-12-2018,1521.931487,1672.758864,1849.523024,1427.202382
17-12-2018,1487.516385,1622.377916,1768.522022,1375.986986
18-12-2018,1489.833632,1593.708576,1775.523458,1385.254534
19-12-2018,1488.201636,1594.739605,1778.48278,1373.548158
20-12-2018,1456.193773,1574.311332,1718.790686,1336.477966
21-12-2018,1443.574212,1549.723627,1717.934878,1324.47893
24-12-2018,1436.147602,1488.552828,1721.895353,1292.579054
25-12-2018,1436.147602,1488.552828,1721.895353,1292.579054
26-12-2018,1465.061927,1537.638556,1775.906499,1334.526903
27-12-2018,1479.319241,1541.433435,1786.968243,1333.551372
28-12-2018,1498.131012,1552.259004,1796.956785,1330.624778
31-12-2018,1494.288742,1559.932045,1760.032878,1323.796058
01-01-2019,1494.288742,1559.932045,1760.032878,1323.796058
02-01-2019,1510.489765,1558.770156,1792.405276,1316.967339
03-01-2019,1504.969529,1563.030962,1794.605148,1343.306685
04-01-2019,1524.987173,1606.103495,1834.959872,1355.530093
07-01-2019,1546.514809,1627.010846,1882.125836,1369.646032
08-01-2019,1553.661262,1655.312068,1897.413343,1387.205597
09-01-2019,1558.125049,1650.760962,1892.344731,1394.034316
10-01-2019,1558.431785,1655.278386,1902.231381,1408.667287
11-01-2019,1571.171539,1646.31134,1910.243637,1414.520475
14-01-2019,1573.877522,1634.275888,1904.903116,1410.618349
15-01-2019,1583.366558,1652.070052,1918.613059,1412.569412
16-01-2019,1588.005652,1661.192307,1930.133373,1429.153445
17-01-2019,1586.800075,1671.138047,1933.477701,1430.128976
18-01-2019,1593.362329,1681.719101,1939.451386,1432.080039
21-01-2019,1593.362329,1681.719101,1939.451386,1432.080039
22-01-2019,1585.336418,1672.122014,1920.405145,1421.641854
23-01-2019,1586.759885,1686.514983,1924.996653,1429.504636
24-01-2019,1587.204759,1694.021999,1937.943842,1432.11906
25-01-2019,1595.110434,1690.7248,1947.7943,1446.71301
28-01-2019,1596.538251,1687.638468,1944.662693,1455.736675
29-01-2019,1602.179891,1693.37424,1943.299689,1463.19949
30-01-2019,1615.159389,1705.763618,1963.122144,1472.076825
31-01-2019,1628.296962,1723.183677,1979.161465,1485.734264
01-02-2019,1631.09342,1724.388859,1973.230323,1474.993664
04-02-2019,1629.422107,1725.733734,1987.679669,1478.905545
05-02-2019,1633.758083,1729.034894,2004.224712,1471.081783
06-02-2019,1634.354324,1719.91959,1994.10967,1467.199168
07-02-2019,1627.244854,1712.105764,1976.786297,1466.711403
08-02-2019,1626.345808,1720.609358,1971.345269,1466.496786
11-02-2019,1632.482435,1724.676557,1969.983009,1469.345337
12-02-2019,1641.362324,1735.793502,1976.002719,1463.297043
13-02-2019,1640.489771,1737.868642,1979.673503,1461.34598
14-02-2019,1642.196615,1739.548902,1981.243423,1448.664072
15-02-2019,1643.592401,1742.426502,1988.884377,1454.741633
18-02-2019,1643.592401,1742.426502,1988.884377,1454.741633
19-02-2019,1646.866137,1752.959295,1996.130002,1458.907152
20-02-2019,1645.376862,1757.746744,2011.751839,1449.639604
21-02-2019,1647.160383,1760.197012,2024.015139,1456.458568
22-02-2019,1653.062318,1771.188064,2053.580031,1461.833746
25-02-2019,1654.70872,1768.047958,2045.623675,1456.956089
26-02-2019,1658.001442,1760.029242,2036.619197,1453.541729
27-02-2019,1659.101142,1759.698774,2031.156105,1446.71301
28-02-2019,1657.84842,1760.968101,2019.289793,1445.737478
01-03-2019,1659.903415,1772.113305,1997.151466,1440.859821
04-03-2019,1656.723373,1774.657455,2001.650201,1442.810884
05-03-2019,1658.859939,1769.190107,1987.193343,1433.055571
06-03-2019,1649.214752,1760.858075,1979.394367,1431.104508
07-03-2019,1642.786121,1767.220962,1973.496471,1415.496006
08-03-2019,1638.178776,1768.687176,1979.934696,1421.349194
11-03-2019,1647.727758,1789.564626,1995.411716,1436.957696
12-03-2019,1650.722538,1794.65058,1979.442811,1435.982165
13-03-2019,1655.280435,1793.491825,1989.045196,1442.810884
14-03-2019,1655.065363,1793.313266,1998.209379,1443.688862
15-03-2019,1659.887014,1805.508869,1998.988375,1443.29865
18-03-2019,1661.979143,1808.223272,2011.169998,1450.615135
19-03-2019,1662.082531,1795.700932,2003.639441,1443.29865
20-03-2019,1664.484985,1796.570244,1996.244879,1442.810884
21-03-2019,1669.446049,1810.033305,1999.943756,1453.541729
22-03-2019,1660.37583,1806.441312,1989.154202,1441.835353
25-03-2019,1653.557873,1806.90545,1990.873325,1444.274181
26-03-2019,1661.04831,1817.124215,2000.214703,1455.492792
27-03-2019,1661.565998,1807.657614,1997.970064,1461.34598
28-03-2019,1666.208949,1798.414582,2008.366456,1466.223637
29-03-2019,1665.156011,1805.444144,1997.269592,1465.248106
01-04-2019,1674.28009,1808.630397,2013.715906,1475.003419
02-04-2019,1674.873929,1819.148108,2021.112452,1477.930013
03-04-2019,1676.336259,1810.8893,2018.178948,1468.81855
04-04-2019,1679.546111,1800.799412,2019.542944,1471.432974
05-04-2019,1679.407413,1818.34227,2026.536035,1481.832139
08-04-2019,1683.297495,1810.910945,2027.912765,1475.003419
09-04-2019,1681.755617,1811.831931,2012.300151,1460.643597
10-04-2019,1685.927888,1806.457474,2020.930274,1471.403708
11-04-2019,1692.252252,1815.400765,2022.214221,1476.954482
12-04-2019,1692.931386,1824.956904,2027.209677,1476.954482
15-04-2019,1691.980493,1826.093279,2020.348696,1473.052356
16-04-2019,1693.502038,1812.511319,2035.152648,1468.1747
17-04-2019,1688.834458,1808.133717,2030.170512,1461.34598
18-04-2019,1685.53822,1809.795674,2025.281934,1469.150231
19-04-2019,1685.53822,1809.795674,2025.281934,1469.150231
22-04-2019,1681.140752,1820.720834,2029.330742,1461.833746
23-04-2019,1687.384239,1823.630604,2046.498276,1471.101294
24-04-2019,1685.916155,1828.854578,2042.99223,1483.295436
25-04-2019,1692.11186,1833.450135,2041.904603,1473.540122
26-04-2019,1692.984083,1832.942117,2052.449607,1486.709795
29-04-2019,1695.355971,1829.277531,2059.998764,1480.856607
30-04-2019,1698.085571,1843.745416,2064.046176,1475.978951
01-05-2019,1702.038144,1833.642151,2050.552703,1475.978951
02-05-2019,1696.93993,1825.973174,2059.892003,1477.930013
03-05-2019,1698.72193,1842.420472,2074.76806,1475.003419
06-05-2019,1697.210899,1834.658529,2076.656945,1474.027888
07-05-2019,1687.316467,1827.539277,2068.098238,1453.834389
08-05-2019,1693.8082,1814.721234,2068.574051,1451.590666
09-05-2019,1683.626095,1811.017477,2050.062405,1439.88429
10-05-2019,1692.701095,1865.472596,2052.69282,1458.419386
13-05-2019,1675.070363,1860.726232,2023.500498,1441.015906
14-05-2019,1687.873161,1864.541166,2035.248936,1448.664072
15-05-2019,1690.892455,1858.224475,2029.136425,1451.590666
16-05-2019,1694.803031,1867.566479,2035.794003,1455.980558
17-05-2019,1690.937328,1865.876752,2040.369985,1451.590666
20-05-2019,1687.740217,1861.703775,2043.582974,1441.835353
21-05-2019,1690.105331,1869.042078,2047.051169,1446.225244
22-05-2019,1685.240503,1864.702575,2045.051142,1442.810884
23-05-2019,1677.540362,1858.193696,2037.80503,1441.835353
24-05-2019,1684.980834,1859.572437,2036.611542,1448.244594
27-05-2019,1684.980834,1859.572437,2036.611542,1448.244594
28-05-2019,1680.797792,1839.25601,2038.601647,1440.372056
29-05-2019,1672.199382,1815.710574,2028.385121,1428.177914
30-05-2019,1673.27276,1807.751801,2025.0945,1422.324726
31-05-2019,1662.41672,1816.578666,1986.257285,1413.544943
03-06-2019,1657.749877,1831.997921,1996.76308,1422.324726
04-06-2019,1673.399443,1844.478247,2014.504793,1430.128976
05-06-2019,1680.45532,1857.369772,2016.075448,1424.275788
06-06-2019,1685.997743,1870.307117,2022.188084,1424.275788
07-06-2019,1693.908876,1862.955252,2028.810734,1426.226851
10-06-2019,1699.866909,1855.813483,2038.739518,1429.153445
11-06-2019,1702.747559,1850.220913,2036.319782,1431.104508
12-06-2019,1705.376207,1855.207599,2037.668571,1433.055571
13-06-2019,1711.53714,1861.740532,2045.238054,1438.908759
14-06-2019,1712.233475,1869.924592,2047.806162,1444.761947
17-06-2019,1714.558905,1864.793617,2043.055208,1442.323119
18-06-2019,1718.593684,1863.334276,2051.251589,1448.664072
19-06-2019,1724.575324,1879.004028,2066.077008,1456.468323
20-06-2019,1732.562009,1888.203509,2045.452467,1456.468323
21-06-2019,1728.3498,1896.885687,2052.564495,1448.176307
24-06-2019,1733.232281,1896.601286,2046.405103,1442.810884
25-06-2019,1727.004202,1889.188778,2030.927374,1436.957696
26-06-2019,1734.296911,1867.113437,2028.04495,1425.25132
27-06-2019,1737.933015,1876.018993,2030.537542,1433.055571
28-06-2019,1741.721441,1884.499289,2052.512222,1447.688541
01-07-2019,1740.019827,1880.230423,2054.006424,1446.225244
02-07-2019,1737.026949,1896.194301,2055.511267,1448.664072
03-07-2019,1739.263434,1912.060882,2065.967765,1451.102901
04-07-2019,1739.263434,1912.060882,2065.967765,1451.102901
05-07-2019,1742.074943,1915.761079,2068.708176,1457.443855
08-07-2019,1741.873996,1913.215522,2065.884481,1455.492792
09-07-2019,1745.71543,1913.516081,2061.176054,1456.468323
10-07-2019,1755.000724,1914.979006,2068.487034,1459.394917
11-07-2019,1757.550718,1918.274859,2066.975602,1455.492792
12-07-2019,1758.29439,1911.446617,2073.957205,1460.858214
15-07-2019,1762.283263,1917.619421,2074.504544,1459.882683
16-07-2019,1762.792591,1914.023234,2077.76445,1458.419386
17-07-2019,1765.308227,1909.215233,2065.632942,1455.492792
18-07-2019,1765.190324,1915.399851,2065.026942,1451.580911
19-07-2019,1764.87726,1904.53208,2062.69785,1445.620415
22-07-2019,1769.038927,1912.80121,2058.987721,1444.761947
23-07-2019,1762.815522,1913.352478,2068.926539,1454.517261
24-07-2019,1770.776899,1915.343374,2082.208223,1453.541729
25-07-2019,1765.352277,1908.585,2079.938573,1447.688541
26-07-2019,1763.960987,1911.439208,2086.555515,1449.639604
29-07-2019,1772.021377,1912.840253,2078.394137,1453.053963
30-07-2019,1776.716264,1911.144005,2098.96507,1456.468323
31-07-2019,1775.781531,1918.003727,2083.082802,1443.29865
01-08-2019,1773.327855,1920.078882,2064.045346,1437.933227
02-08-2019,1765.860167,1911.411965,2073.074194,1451.590666
05-08-2019,1733.147909,1874.506485,2029.757125,1400.863036
06-08-2019,1742.165778,1892.274585,2046.975218,1413.544943
07-08-2019,1739.173043,1873.484991,2030.659787,1425.25132
08-08-2019,1753.762411,1883.429617,2060.963734,1440.859821
09-08-2019,1757.962386,1877.300131,2038.552562,1445.737478
12-08-2019,1747.88167,1869.037289,2034.295674,1425.25132
13-08-2019,1740.745252,1872.465223,2044.789273,1426.226851
14-08-2019,1709.506985,1853.182253,2018.29905,1395.009847
15-08-2019,1716.23635,1856.077204,2013.845283,1394.034316
16-08-2019,1723.483751,1877.594012,2045.599821,1412.569412
19-08-2019,1727.268855,1891.292848,2069.296831,1421.349194
20-08-2019,1724.962799,1884.957206,2073.177357,1418.4226
21-08-2019,1729.687932,1897.231635,2075.674912,1416.471537
22-08-2019,1728.696525,1895.337724,2071.982098,1416.471537
23-08-2019,1718.776096,1876.403385,2050.934362,1409.642818
26-08-2019,1714.870288,1882.044583,2062.4595,1410.618349
27-08-2019,1707.307271,1877.647978,2043.550882,1397.936442
28-08-2019,1710.817295,1889.270201,2045.238264,1396.96091
29-08-2019,1715.124205,1909.658162,2061.937363,1398.911973
30-08-2019,1707.458573,1909.638801,2061.461202,1404.765161
